"startTime";"endTime";"Hydro power production - real time data"
"2025-04-08T12:12:00.000Z";"2025-04-08T12:15:00.000Z";1208.8
"2025-04-08T12:15:00.000Z";"2025-04-08T12:18:00.000Z";1193.7
"2025-04-08T12:18:00.000Z";"2025-04-08T12:21:00.000Z";1196.5
"2025-04-08T12:21:00.000Z";"2025-04-08T12:24:00.000Z";1206.3
"2025-04-08T12:24:00.000Z";"2025-04-08T12:27:00.000Z";1210.2
"2025-04-08T12:27:00.000Z";"2025-04-08T12:30:00.000Z";1220.2
"2025-04-08T12:30:00.000Z";"2025-04-08T12:33:00.000Z";1245
"2025-04-08T12:33:00.000Z";"2025-04-08T12:36:00.000Z";1255.5
"2025-04-08T12:36:00.000Z";"2025-04-08T12:39:00.000Z";1251.7
"2025-04-08T12:39:00.000Z";"2025-04-08T12:42:00.000Z";1254.2
"2025-04-08T12:42:00.000Z";"2025-04-08T12:45:00.000Z";1386.1
"2025-04-08T12:45:00.000Z";"2025-04-08T12:48:00.000Z";1454.5
"2025-04-08T12:48:00.000Z";"2025-04-08T12:51:00.000Z";1480
"2025-04-08T12:51:00.000Z";"2025-04-08T12:54:00.000Z";1493
"2025-04-08T12:54:00.000Z";"2025-04-08T12:57:00.000Z";1507.3
"2025-04-08T12:57:00.000Z";"2025-04-08T13:00:00.000Z";1513
"2025-04-08T13:00:00.000Z";"2025-04-08T13:03:00.000Z";1487.2
"2025-04-08T13:03:00.000Z";"2025-04-08T13:06:00.000Z";1451.2
"2025-04-08T13:06:00.000Z";"2025-04-08T13:09:00.000Z";1467.2
"2025-04-08T13:09:00.000Z";"2025-04-08T13:12:00.000Z";1462.7
"2025-04-08T13:12:00.000Z";"2025-04-08T13:15:00.000Z";1482.3
"2025-04-08T13:15:00.000Z";"2025-04-08T13:18:00.000Z";1521.2
"2025-04-08T13:18:00.000Z";"2025-04-08T13:21:00.000Z";1557.2
"2025-04-08T13:21:00.000Z";"2025-04-08T13:24:00.000Z";1568
"2025-04-08T13:24:00.000Z";"2025-04-08T13:27:00.000Z";1567.5
"2025-04-08T13:27:00.000Z";"2025-04-08T13:30:00.000Z";1533
"2025-04-08T13:30:00.000Z";"2025-04-08T13:33:00.000Z";1533.5
"2025-04-08T13:33:00.000Z";"2025-04-08T13:36:00.000Z";1500.2
"2025-04-08T13:36:00.000Z";"2025-04-08T13:39:00.000Z";1503.7
"2025-04-08T13:39:00.000Z";"2025-04-08T13:42:00.000Z";1529.7
"2025-04-08T13:42:00.000Z";"2025-04-08T13:45:00.000Z";1571
"2025-04-08T13:45:00.000Z";"2025-04-08T13:48:00.000Z";1637.5
"2025-04-08T13:48:00.000Z";"2025-04-08T13:51:00.000Z";1631.3
"2025-04-08T13:51:00.000Z";"2025-04-08T13:54:00.000Z";1649.3
"2025-04-08T13:54:00.000Z";"2025-04-08T13:57:00.000Z";1646.2
"2025-04-08T13:57:00.000Z";"2025-04-08T14:00:00.000Z";1659.8
"2025-04-08T14:00:00.000Z";"2025-04-08T14:03:00.000Z";1653.8
"2025-04-08T14:03:00.000Z";"2025-04-08T14:06:00.000Z";1689.8
"2025-04-08T14:06:00.000Z";"2025-04-08T14:09:00.000Z";1703.2
"2025-04-08T14:09:00.000Z";"2025-04-08T14:12:00.000Z";1714.7
"2025-04-08T14:12:00.000Z";"2025-04-08T14:15:00.000Z";1719.7
"2025-04-08T14:15:00.000Z";"2025-04-08T14:18:00.000Z";1708
"2025-04-08T14:18:00.000Z";"2025-04-08T14:21:00.000Z";1642.1
"2025-04-08T14:21:00.000Z";"2025-04-08T14:24:00.000Z";1587.9
"2025-04-08T14:24:00.000Z";"2025-04-08T14:27:00.000Z";1559.4
"2025-04-08T14:27:00.000Z";"2025-04-08T14:30:00.000Z";1529
"2025-04-08T14:30:00.000Z";"2025-04-08T14:33:00.000Z";1506.7
"2025-04-08T14:33:00.000Z";"2025-04-08T14:36:00.000Z";1470.5
"2025-04-08T14:36:00.000Z";"2025-04-08T14:39:00.000Z";1458.7
"2025-04-08T14:39:00.000Z";"2025-04-08T14:42:00.000Z";1477.8
"2025-04-08T14:42:00.000Z";"2025-04-08T14:45:00.000Z";1496.7
"2025-04-08T14:45:00.000Z";"2025-04-08T14:48:00.000Z";1526
"2025-04-08T14:48:00.000Z";"2025-04-08T14:51:00.000Z";1557.8
"2025-04-08T14:51:00.000Z";"2025-04-08T14:54:00.000Z";1563
"2025-04-08T14:54:00.000Z";"2025-04-08T14:57:00.000Z";1570.3
"2025-04-08T14:57:00.000Z";"2025-04-08T15:00:00.000Z";1580
"2025-04-08T15:00:00.000Z";"2025-04-08T15:03:00.000Z";1570.5
"2025-04-08T15:03:00.000Z";"2025-04-08T15:06:00.000Z";1562.2
"2025-04-08T15:06:00.000Z";"2025-04-08T15:09:00.000Z";1567.7
"2025-04-08T15:09:00.000Z";"2025-04-08T15:12:00.000Z";1554
"2025-04-08T15:12:00.000Z";"2025-04-08T15:15:00.000Z";1578
"2025-04-08T15:15:00.000Z";"2025-04-08T15:18:00.000Z";1601.8
"2025-04-08T15:18:00.000Z";"2025-04-08T15:21:00.000Z";1618
"2025-04-08T15:21:00.000Z";"2025-04-08T15:24:00.000Z";1619.2
"2025-04-08T15:24:00.000Z";"2025-04-08T15:27:00.000Z";1617
"2025-04-08T15:27:00.000Z";"2025-04-08T15:30:00.000Z";1628
"2025-04-08T15:30:00.000Z";"2025-04-08T15:33:00.000Z";1627.5
"2025-04-08T15:33:00.000Z";"2025-04-08T15:36:00.000Z";1612.2
"2025-04-08T15:36:00.000Z";"2025-04-08T15:39:00.000Z";1610.2
"2025-04-08T15:39:00.000Z";"2025-04-08T15:42:00.000Z";1596.8
"2025-04-08T15:42:00.000Z";"2025-04-08T15:45:00.000Z";1596.7
"2025-04-08T15:45:00.000Z";"2025-04-08T15:48:00.000Z";1602
"2025-04-08T15:48:00.000Z";"2025-04-08T15:51:00.000Z";1601.3
"2025-04-08T15:51:00.000Z";"2025-04-08T15:54:00.000Z";1585
"2025-04-08T15:54:00.000Z";"2025-04-08T15:57:00.000Z";1572.7
"2025-04-08T15:57:00.000Z";"2025-04-08T16:00:00.000Z";1577.3
"2025-04-08T16:00:00.000Z";"2025-04-08T16:03:00.000Z";1607.5
"2025-04-08T16:03:00.000Z";"2025-04-08T16:06:00.000Z";1639.2
"2025-04-08T16:06:00.000Z";"2025-04-08T16:09:00.000Z";1647.2
"2025-04-08T16:09:00.000Z";"2025-04-08T16:12:00.000Z";1630.2
"2025-04-08T16:12:00.000Z";"2025-04-08T16:15:00.000Z";1645.7
"2025-04-08T16:15:00.000Z";"2025-04-08T16:18:00.000Z";1648.2
"2025-04-08T16:18:00.000Z";"2025-04-08T16:21:00.000Z";1639
"2025-04-08T16:21:00.000Z";"2025-04-08T16:24:00.000Z";1633.7
"2025-04-08T16:24:00.000Z";"2025-04-08T16:27:00.000Z";1639.2
"2025-04-08T16:27:00.000Z";"2025-04-08T16:30:00.000Z";1640
"2025-04-08T16:30:00.000Z";"2025-04-08T16:33:00.000Z";1655.3
"2025-04-08T16:33:00.000Z";"2025-04-08T16:36:00.000Z";1730.2
"2025-04-08T16:36:00.000Z";"2025-04-08T16:39:00.000Z";1769.6
"2025-04-08T16:39:00.000Z";"2025-04-08T16:42:00.000Z";1767.8
"2025-04-08T16:42:00.000Z";"2025-04-08T16:45:00.000Z";1770.8
"2025-04-08T16:45:00.000Z";"2025-04-08T16:48:00.000Z";1782.3
"2025-04-08T16:48:00.000Z";"2025-04-08T16:51:00.000Z";1802.2
"2025-04-08T16:51:00.000Z";"2025-04-08T16:54:00.000Z";1759.5
"2025-04-08T16:54:00.000Z";"2025-04-08T16:57:00.000Z";1745.2
"2025-04-08T16:57:00.000Z";"2025-04-08T17:00:00.000Z";1750.2
"2025-04-08T17:00:00.000Z";"2025-04-08T17:03:00.000Z";1684.8
"2025-04-08T17:03:00.000Z";"2025-04-08T17:06:00.000Z";1664.6
"2025-04-08T17:06:00.000Z";"2025-04-08T17:09:00.000Z";1659.5
"2025-04-08T17:09:00.000Z";"2025-04-08T17:12:00.000Z";1643
"2025-04-08T17:12:00.000Z";"2025-04-08T17:15:00.000Z";1642
"2025-04-08T17:15:00.000Z";"2025-04-08T17:18:00.000Z";1662.5
"2025-04-08T17:18:00.000Z";"2025-04-08T17:21:00.000Z";1654.5
"2025-04-08T17:21:00.000Z";"2025-04-08T17:24:00.000Z";1628.5
"2025-04-08T17:24:00.000Z";"2025-04-08T17:27:00.000Z";1624
"2025-04-08T17:27:00.000Z";"2025-04-08T17:30:00.000Z";1624.3
"2025-04-08T17:30:00.000Z";"2025-04-08T17:33:00.000Z";1626.1
"2025-04-08T17:33:00.000Z";"2025-04-08T17:36:00.000Z";1619
"2025-04-08T17:36:00.000Z";"2025-04-08T17:39:00.000Z";1620.5
"2025-04-08T17:39:00.000Z";"2025-04-08T17:42:00.000Z";1632
"2025-04-08T17:42:00.000Z";"2025-04-08T17:45:00.000Z";1608.3
"2025-04-08T17:45:00.000Z";"2025-04-08T17:48:00.000Z";1578.5
"2025-04-08T17:48:00.000Z";"2025-04-08T17:51:00.000Z";1560
"2025-04-08T17:51:00.000Z";"2025-04-08T17:54:00.000Z";1547.5
"2025-04-08T17:54:00.000Z";"2025-04-08T17:57:00.000Z";1553.2
"2025-04-08T17:57:00.000Z";"2025-04-08T18:00:00.000Z";1568.2
"2025-04-08T18:00:00.000Z";"2025-04-08T18:03:00.000Z";1594.2
"2025-04-08T18:03:00.000Z";"2025-04-08T18:06:00.000Z";1639.2
"2025-04-08T18:06:00.000Z";"2025-04-08T18:09:00.000Z";1627.5
"2025-04-08T18:09:00.000Z";"2025-04-08T18:12:00.000Z";1645
"2025-04-08T18:12:00.000Z";"2025-04-08T18:15:00.000Z";1626.7
"2025-04-08T18:15:00.000Z";"2025-04-08T18:18:00.000Z";1610.5
"2025-04-08T18:18:00.000Z";"2025-04-08T18:21:00.000Z";1584.1
"2025-04-08T18:21:00.000Z";"2025-04-08T18:24:00.000Z";1566.3
"2025-04-08T18:24:00.000Z";"2025-04-08T18:27:00.000Z";1558.8
"2025-04-08T18:27:00.000Z";"2025-04-08T18:30:00.000Z";1567.8
"2025-04-08T18:30:00.000Z";"2025-04-08T18:33:00.000Z";1592.6
"2025-04-08T18:33:00.000Z";"2025-04-08T18:36:00.000Z";1610.5
"2025-04-08T18:36:00.000Z";"2025-04-08T18:39:00.000Z";1608.8
"2025-04-08T18:39:00.000Z";"2025-04-08T18:42:00.000Z";1608.5
"2025-04-08T18:42:00.000Z";"2025-04-08T18:45:00.000Z";1598.5
"2025-04-08T18:45:00.000Z";"2025-04-08T18:48:00.000Z";1579.8
"2025-04-08T18:48:00.000Z";"2025-04-08T18:51:00.000Z";1531.8
"2025-04-08T18:51:00.000Z";"2025-04-08T18:54:00.000Z";1511
"2025-04-08T18:54:00.000Z";"2025-04-08T18:57:00.000Z";1478
"2025-04-08T18:57:00.000Z";"2025-04-08T19:00:00.000Z";1444.5
"2025-04-08T19:00:00.000Z";"2025-04-08T19:03:00.000Z";1431.8
"2025-04-08T19:03:00.000Z";"2025-04-08T19:06:00.000Z";1452.7
"2025-04-08T19:06:00.000Z";"2025-04-08T19:09:00.000Z";1428
"2025-04-08T19:09:00.000Z";"2025-04-08T19:12:00.000Z";1451.2
"2025-04-08T19:12:00.000Z";"2025-04-08T19:15:00.000Z";1427.7
"2025-04-08T19:15:00.000Z";"2025-04-08T19:18:00.000Z";1404
"2025-04-08T19:18:00.000Z";"2025-04-08T19:21:00.000Z";1422.7
"2025-04-08T19:21:00.000Z";"2025-04-08T19:24:00.000Z";1379.2
"2025-04-08T19:24:00.000Z";"2025-04-08T19:27:00.000Z";1348.2
"2025-04-08T19:27:00.000Z";"2025-04-08T19:30:00.000Z";1337.8
"2025-04-08T19:30:00.000Z";"2025-04-08T19:33:00.000Z";1334.8
"2025-04-08T19:33:00.000Z";"2025-04-08T19:36:00.000Z";1354
"2025-04-08T19:36:00.000Z";"2025-04-08T19:39:00.000Z";1352.2
"2025-04-08T19:39:00.000Z";"2025-04-08T19:42:00.000Z";1347.2
"2025-04-08T19:42:00.000Z";"2025-04-08T19:45:00.000Z";1340.8
"2025-04-08T19:45:00.000Z";"2025-04-08T19:48:00.000Z";1327.8
"2025-04-08T19:48:00.000Z";"2025-04-08T19:51:00.000Z";1318.3
"2025-04-08T19:51:00.000Z";"2025-04-08T19:54:00.000Z";1313.2
"2025-04-08T19:54:00.000Z";"2025-04-08T19:57:00.000Z";1308.2
"2025-04-08T19:57:00.000Z";"2025-04-08T20:00:00.000Z";1320.8
"2025-04-08T20:00:00.000Z";"2025-04-08T20:03:00.000Z";1287
"2025-04-08T20:03:00.000Z";"2025-04-08T20:06:00.000Z";1247.4
"2025-04-08T20:06:00.000Z";"2025-04-08T20:09:00.000Z";1268.1
"2025-04-08T20:09:00.000Z";"2025-04-08T20:12:00.000Z";1256
"2025-04-08T20:12:00.000Z";"2025-04-08T20:15:00.000Z";1273.2
"2025-04-08T20:15:00.000Z";"2025-04-08T20:18:00.000Z";1269.7
"2025-04-08T20:18:00.000Z";"2025-04-08T20:21:00.000Z";1270
"2025-04-08T20:21:00.000Z";"2025-04-08T20:24:00.000Z";1274.5
"2025-04-08T20:24:00.000Z";"2025-04-08T20:27:00.000Z";1254
"2025-04-08T20:27:00.000Z";"2025-04-08T20:30:00.000Z";1259.8
"2025-04-08T20:30:00.000Z";"2025-04-08T20:33:00.000Z";1242
"2025-04-08T20:33:00.000Z";"2025-04-08T20:36:00.000Z";1227
"2025-04-08T20:36:00.000Z";"2025-04-08T20:39:00.000Z";1216.3
"2025-04-08T20:39:00.000Z";"2025-04-08T20:42:00.000Z";1198.5
"2025-04-08T20:42:00.000Z";"2025-04-08T20:45:00.000Z";1188.3
"2025-04-08T20:45:00.000Z";"2025-04-08T20:48:00.000Z";1180.5
"2025-04-08T20:48:00.000Z";"2025-04-08T20:51:00.000Z";1201.8
"2025-04-08T20:51:00.000Z";"2025-04-08T20:54:00.000Z";1209.3
"2025-04-08T20:54:00.000Z";"2025-04-08T20:57:00.000Z";1193.7
"2025-04-08T20:57:00.000Z";"2025-04-08T21:00:00.000Z";1147.7
"2025-04-08T21:00:00.000Z";"2025-04-08T21:03:00.000Z";1169.3
"2025-04-08T21:03:00.000Z";"2025-04-08T21:06:00.000Z";1163
"2025-04-08T21:06:00.000Z";"2025-04-08T21:09:00.000Z";1182.5
"2025-04-08T21:09:00.000Z";"2025-04-08T21:12:00.000Z";1171
"2025-04-08T21:12:00.000Z";"2025-04-08T21:15:00.000Z";1158.2
"2025-04-08T21:15:00.000Z";"2025-04-08T21:18:00.000Z";1163.2
"2025-04-08T21:18:00.000Z";"2025-04-08T21:21:00.000Z";1100.2
"2025-04-08T21:21:00.000Z";"2025-04-08T21:24:00.000Z";1090.7
"2025-04-08T21:24:00.000Z";"2025-04-08T21:27:00.000Z";1062
"2025-04-08T21:27:00.000Z";"2025-04-08T21:30:00.000Z";1056.7
"2025-04-08T21:30:00.000Z";"2025-04-08T21:33:00.000Z";1030.8
"2025-04-08T21:33:00.000Z";"2025-04-08T21:36:00.000Z";1053.5
"2025-04-08T21:36:00.000Z";"2025-04-08T21:39:00.000Z";1044.5
"2025-04-08T21:39:00.000Z";"2025-04-08T21:42:00.000Z";1055.5
"2025-04-08T21:42:00.000Z";"2025-04-08T21:45:00.000Z";1057.2
"2025-04-08T21:45:00.000Z";"2025-04-08T21:48:00.000Z";1053.2
"2025-04-08T21:48:00.000Z";"2025-04-08T21:51:00.000Z";1051.8
"2025-04-08T21:51:00.000Z";"2025-04-08T21:54:00.000Z";1052.2
"2025-04-08T21:54:00.000Z";"2025-04-08T21:57:00.000Z";1053
"2025-04-08T21:57:00.000Z";"2025-04-08T22:00:00.000Z";1053.7
"2025-04-08T22:00:00.000Z";"2025-04-08T22:03:00.000Z";1055
"2025-04-08T22:03:00.000Z";"2025-04-08T22:06:00.000Z";1074.7
"2025-04-08T22:06:00.000Z";"2025-04-08T22:09:00.000Z";1088.2
"2025-04-08T22:09:00.000Z";"2025-04-08T22:12:00.000Z";1061.8
"2025-04-08T22:12:00.000Z";"2025-04-08T22:15:00.000Z";1068.5
"2025-04-08T22:15:00.000Z";"2025-04-08T22:18:00.000Z";1048
"2025-04-08T22:18:00.000Z";"2025-04-08T22:21:00.000Z";1056
"2025-04-08T22:21:00.000Z";"2025-04-08T22:24:00.000Z";1051.8
"2025-04-08T22:24:00.000Z";"2025-04-08T22:27:00.000Z";1078
"2025-04-08T22:27:00.000Z";"2025-04-08T22:30:00.000Z";1097.5
"2025-04-08T22:30:00.000Z";"2025-04-08T22:33:00.000Z";1092
"2025-04-08T22:33:00.000Z";"2025-04-08T22:36:00.000Z";1071.7
"2025-04-08T22:36:00.000Z";"2025-04-08T22:39:00.000Z";1051.7
"2025-04-08T22:39:00.000Z";"2025-04-08T22:42:00.000Z";1049.7
"2025-04-08T22:42:00.000Z";"2025-04-08T22:45:00.000Z";1055.5
"2025-04-08T22:45:00.000Z";"2025-04-08T22:48:00.000Z";1079.1
"2025-04-08T22:48:00.000Z";"2025-04-08T22:51:00.000Z";1067.5
"2025-04-08T22:51:00.000Z";"2025-04-08T22:54:00.000Z";1032.8
"2025-04-08T22:54:00.000Z";"2025-04-08T22:57:00.000Z";1004
"2025-04-08T22:57:00.000Z";"2025-04-08T23:00:00.000Z";990.85
"2025-04-08T23:00:00.000Z";"2025-04-08T23:03:00.000Z";993.8
"2025-04-08T23:03:00.000Z";"2025-04-08T23:06:00.000Z";1033.3
"2025-04-08T23:06:00.000Z";"2025-04-08T23:09:00.000Z";1024.5
"2025-04-08T23:09:00.000Z";"2025-04-08T23:12:00.000Z";1029.7
"2025-04-08T23:12:00.000Z";"2025-04-08T23:15:00.000Z";1051.2
"2025-04-08T23:15:00.000Z";"2025-04-08T23:18:00.000Z";1049.3
"2025-04-08T23:18:00.000Z";"2025-04-08T23:21:00.000Z";1061.2
"2025-04-08T23:21:00.000Z";"2025-04-08T23:24:00.000Z";1061.7
"2025-04-08T23:24:00.000Z";"2025-04-08T23:27:00.000Z";1057
"2025-04-08T23:27:00.000Z";"2025-04-08T23:30:00.000Z";1064.2
"2025-04-08T23:30:00.000Z";"2025-04-08T23:33:00.000Z";1069.3
"2025-04-08T23:33:00.000Z";"2025-04-08T23:36:00.000Z";1077
"2025-04-08T23:36:00.000Z";"2025-04-08T23:39:00.000Z";1090.2
"2025-04-08T23:39:00.000Z";"2025-04-08T23:42:00.000Z";1103.7
"2025-04-08T23:42:00.000Z";"2025-04-08T23:45:00.000Z";1107.8
"2025-04-08T23:45:00.000Z";"2025-04-08T23:48:00.000Z";1088.3
"2025-04-08T23:48:00.000Z";"2025-04-08T23:51:00.000Z";1075
"2025-04-08T23:51:00.000Z";"2025-04-08T23:54:00.000Z";1061.5
"2025-04-08T23:54:00.000Z";"2025-04-08T23:57:00.000Z";1062
"2025-04-08T23:57:00.000Z";"2025-04-09T00:00:00.000Z";1052.3
"2025-04-09T00:00:00.000Z";"2025-04-09T00:03:00.000Z";1058.6
"2025-04-09T00:03:00.000Z";"2025-04-09T00:06:00.000Z";1114.8
"2025-04-09T00:06:00.000Z";"2025-04-09T00:09:00.000Z";1097.3
"2025-04-09T00:09:00.000Z";"2025-04-09T00:12:00.000Z";1107.5
"2025-04-09T00:12:00.000Z";"2025-04-09T00:15:00.000Z";1106
"2025-04-09T00:15:00.000Z";"2025-04-09T00:18:00.000Z";1098.5
"2025-04-09T00:18:00.000Z";"2025-04-09T00:21:00.000Z";1091.7
"2025-04-09T00:21:00.000Z";"2025-04-09T00:24:00.000Z";1102.7
"2025-04-09T00:24:00.000Z";"2025-04-09T00:27:00.000Z";1094
"2025-04-09T00:27:00.000Z";"2025-04-09T00:30:00.000Z";1084.8
"2025-04-09T00:30:00.000Z";"2025-04-09T00:33:00.000Z";1079.7
"2025-04-09T00:33:00.000Z";"2025-04-09T00:36:00.000Z";1061.2
"2025-04-09T00:36:00.000Z";"2025-04-09T00:39:00.000Z";1057.8
"2025-04-09T00:39:00.000Z";"2025-04-09T00:42:00.000Z";1048.7
"2025-04-09T00:42:00.000Z";"2025-04-09T00:45:00.000Z";1030.5
"2025-04-09T00:45:00.000Z";"2025-04-09T00:48:00.000Z";1026.8
"2025-04-09T00:48:00.000Z";"2025-04-09T00:51:00.000Z";1043.8
"2025-04-09T00:51:00.000Z";"2025-04-09T00:54:00.000Z";1047.8
"2025-04-09T00:54:00.000Z";"2025-04-09T00:57:00.000Z";1055.7
"2025-04-09T00:57:00.000Z";"2025-04-09T01:00:00.000Z";1056.2
"2025-04-09T01:00:00.000Z";"2025-04-09T01:03:00.000Z";1050.5
"2025-04-09T01:03:00.000Z";"2025-04-09T01:06:00.000Z";1055.5
"2025-04-09T01:06:00.000Z";"2025-04-09T01:09:00.000Z";1075.8
"2025-04-09T01:09:00.000Z";"2025-04-09T01:12:00.000Z";1084.7
"2025-04-09T01:12:00.000Z";"2025-04-09T01:15:00.000Z";1069.7
"2025-04-09T01:15:00.000Z";"2025-04-09T01:18:00.000Z";1061.3
"2025-04-09T01:18:00.000Z";"2025-04-09T01:21:00.000Z";1052
"2025-04-09T01:21:00.000Z";"2025-04-09T01:24:00.000Z";1045.2
"2025-04-09T01:24:00.000Z";"2025-04-09T01:27:00.000Z";1044.7
"2025-04-09T01:27:00.000Z";"2025-04-09T01:30:00.000Z";1035.7
"2025-04-09T01:30:00.000Z";"2025-04-09T01:33:00.000Z";995.02
"2025-04-09T01:33:00.000Z";"2025-04-09T01:36:00.000Z";982.17
"2025-04-09T01:36:00.000Z";"2025-04-09T01:39:00.000Z";971.5
"2025-04-09T01:39:00.000Z";"2025-04-09T01:42:00.000Z";961.67
"2025-04-09T01:42:00.000Z";"2025-04-09T01:45:00.000Z";965.5
"2025-04-09T01:45:00.000Z";"2025-04-09T01:48:00.000Z";969.49
"2025-04-09T01:48:00.000Z";"2025-04-09T01:51:00.000Z";966.16
"2025-04-09T01:51:00.000Z";"2025-04-09T01:54:00.000Z";978.33
"2025-04-09T01:54:00.000Z";"2025-04-09T01:57:00.000Z";993
"2025-04-09T01:57:00.000Z";"2025-04-09T02:00:00.000Z";993.66
"2025-04-09T02:00:00.000Z";"2025-04-09T02:03:00.000Z";986.49
"2025-04-09T02:03:00.000Z";"2025-04-09T02:06:00.000Z";1012.8
"2025-04-09T02:06:00.000Z";"2025-04-09T02:09:00.000Z";1023
"2025-04-09T02:09:00.000Z";"2025-04-09T02:12:00.000Z";1033.2
"2025-04-09T02:12:00.000Z";"2025-04-09T02:15:00.000Z";1040.3
"2025-04-09T02:15:00.000Z";"2025-04-09T02:18:00.000Z";1056
"2025-04-09T02:18:00.000Z";"2025-04-09T02:21:00.000Z";1033.7
"2025-04-09T02:21:00.000Z";"2025-04-09T02:24:00.000Z";1032.3
"2025-04-09T02:24:00.000Z";"2025-04-09T02:27:00.000Z";1033.3
"2025-04-09T02:27:00.000Z";"2025-04-09T02:30:00.000Z";1018.8
"2025-04-09T02:30:00.000Z";"2025-04-09T02:33:00.000Z";1021.8
"2025-04-09T02:33:00.000Z";"2025-04-09T02:36:00.000Z";1035.5
"2025-04-09T02:36:00.000Z";"2025-04-09T02:39:00.000Z";1033.3
"2025-04-09T02:39:00.000Z";"2025-04-09T02:42:00.000Z";1036
"2025-04-09T02:42:00.000Z";"2025-04-09T02:45:00.000Z";1034
"2025-04-09T02:45:00.000Z";"2025-04-09T02:48:00.000Z";1032
"2025-04-09T02:48:00.000Z";"2025-04-09T02:51:00.000Z";1006
"2025-04-09T02:51:00.000Z";"2025-04-09T02:54:00.000Z";979.51
"2025-04-09T02:54:00.000Z";"2025-04-09T02:57:00.000Z";986.32
"2025-04-09T02:57:00.000Z";"2025-04-09T03:00:00.000Z";1007.7
"2025-04-09T03:00:00.000Z";"2025-04-09T03:03:00.000Z";995.33
"2025-04-09T03:03:00.000Z";"2025-04-09T03:06:00.000Z";954.36
"2025-04-09T03:06:00.000Z";"2025-04-09T03:09:00.000Z";940.34
"2025-04-09T03:09:00.000Z";"2025-04-09T03:12:00.000Z";929.19
"2025-04-09T03:12:00.000Z";"2025-04-09T03:15:00.000Z";945.83
"2025-04-09T03:15:00.000Z";"2025-04-09T03:18:00.000Z";966.83
"2025-04-09T03:18:00.000Z";"2025-04-09T03:21:00.000Z";968.16
"2025-04-09T03:21:00.000Z";"2025-04-09T03:24:00.000Z";963.33
"2025-04-09T03:24:00.000Z";"2025-04-09T03:27:00.000Z";971.33
"2025-04-09T03:27:00.000Z";"2025-04-09T03:30:00.000Z";979.83
"2025-04-09T03:30:00.000Z";"2025-04-09T03:33:00.000Z";987.98
"2025-04-09T03:33:00.000Z";"2025-04-09T03:36:00.000Z";975
"2025-04-09T03:36:00.000Z";"2025-04-09T03:39:00.000Z";1002.1
"2025-04-09T03:39:00.000Z";"2025-04-09T03:42:00.000Z";1016
"2025-04-09T03:42:00.000Z";"2025-04-09T03:45:00.000Z";1024
"2025-04-09T03:45:00.000Z";"2025-04-09T03:48:00.000Z";1019.5
"2025-04-09T03:48:00.000Z";"2025-04-09T03:51:00.000Z";1033.3
"2025-04-09T03:51:00.000Z";"2025-04-09T03:54:00.000Z";1017.2
"2025-04-09T03:54:00.000Z";"2025-04-09T03:57:00.000Z";1023.7
"2025-04-09T03:57:00.000Z";"2025-04-09T04:00:00.000Z";1010.5
"2025-04-09T04:00:00.000Z";"2025-04-09T04:03:00.000Z";994
"2025-04-09T04:03:00.000Z";"2025-04-09T04:06:00.000Z";960.34
"2025-04-09T04:06:00.000Z";"2025-04-09T04:09:00.000Z";954.83
"2025-04-09T04:09:00.000Z";"2025-04-09T04:12:00.000Z";962.84
"2025-04-09T04:12:00.000Z";"2025-04-09T04:15:00.000Z";974.66
"2025-04-09T04:15:00.000Z";"2025-04-09T04:18:00.000Z";983.49
"2025-04-09T04:18:00.000Z";"2025-04-09T04:21:00.000Z";1003.4
"2025-04-09T04:21:00.000Z";"2025-04-09T04:24:00.000Z";1066
"2025-04-09T04:24:00.000Z";"2025-04-09T04:27:00.000Z";1072.7
"2025-04-09T04:27:00.000Z";"2025-04-09T04:30:00.000Z";1041.7
"2025-04-09T04:30:00.000Z";"2025-04-09T04:33:00.000Z";1009.2
"2025-04-09T04:33:00.000Z";"2025-04-09T04:36:00.000Z";984.18
"2025-04-09T04:36:00.000Z";"2025-04-09T04:39:00.000Z";982.83
"2025-04-09T04:39:00.000Z";"2025-04-09T04:42:00.000Z";984.67
"2025-04-09T04:42:00.000Z";"2025-04-09T04:45:00.000Z";980.84
"2025-04-09T04:45:00.000Z";"2025-04-09T04:48:00.000Z";993.16
"2025-04-09T04:48:00.000Z";"2025-04-09T04:51:00.000Z";1008.7
"2025-04-09T04:51:00.000Z";"2025-04-09T04:54:00.000Z";1002.2
"2025-04-09T04:54:00.000Z";"2025-04-09T04:57:00.000Z";1010
"2025-04-09T04:57:00.000Z";"2025-04-09T05:00:00.000Z";1027.7
"2025-04-09T05:00:00.000Z";"2025-04-09T05:03:00.000Z";1045.3
"2025-04-09T05:03:00.000Z";"2025-04-09T05:06:00.000Z";987.04
"2025-04-09T05:06:00.000Z";"2025-04-09T05:09:00.000Z";994.5
"2025-04-09T05:09:00.000Z";"2025-04-09T05:12:00.000Z";1006.2
"2025-04-09T05:12:00.000Z";"2025-04-09T05:15:00.000Z";1020.7
"2025-04-09T05:15:00.000Z";"2025-04-09T05:18:00.000Z";1018.7
"2025-04-09T05:18:00.000Z";"2025-04-09T05:21:00.000Z";1019.3
"2025-04-09T05:21:00.000Z";"2025-04-09T05:24:00.000Z";1016.4
"2025-04-09T05:24:00.000Z";"2025-04-09T05:27:00.000Z";1018.7
